Temp, logg, [Fe/H], Alpha, Band, Resolution, vsini, Sampling, Quality, Cond. 1, Cond. 2, Cond. 3, correct flag
 3200, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   4564,   7.6,  13.5,   7.9, 0
 3200, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   2124,  16.3,  27.6,  16.9, 0
 3200, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,   6999,   5.3,   6.3,   5.3, 0
 3200, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   3847,   9.6,  11.5,   9.7, 0
 3200, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   2006,  18.3,  21.7,  18.6, 0
 3200, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   3681,   8.4,  19.8,   8.8, 0
 3200, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   1994,  15.5,  38.2,  16.2, 0
 3200, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1012,  30.3,  78.2,  31.8, 0
 3200, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   5167,   5.4,   9.8,   5.6, 0
 3200, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   3239,   8.6,  15.6,   8.9, 0
 3200, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   1762,  15.9,  28.5,  16.4, 0
 3200, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   5347,   5.6,  18.3,   6.0, 0
 3200, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   3113,   9.7,  30.4,  10.3, 0
 3200, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   1561,  19.6,  58.0,  20.8, 0
 3200, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  12506,   2.4,   4.3,   2.5, 0
 3200, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,   5016,   6.0,  10.6,   6.2, 0
 3200, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   2212,  13.6,  23.1,  14.1, 0
 3200, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,   9194,   3.5,   4.2,   3.5, 0
 3200, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   4173,   7.6,   9.2,   7.7, 0
 3200, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   2070,  15.4,  18.2,  15.6, 0
 3200, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   4865,   5.5,  12.7,   5.8, 0
 3200, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   2169,  12.4,  30.3,  12.9, 0
 3200, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1046,  25.4,  65.2,  26.6, 0
 3200, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   6197,   3.9,   7.1,   4.0, 0
 3200, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   3474,   7.0,  12.6,   7.2, 0
 3200, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   1812,  13.4,  24.0,  13.8, 0
 3200, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   6571,   3.9,  12.9,   4.2, 0
 3200, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   3375,   7.7,  24.2,   8.2, 0
 3200, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   1610,  16.4,  48.5,  17.5, 0
 3100, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  10125,   3.5,   6.5,   3.6, 0
 3100, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   5036,   7.0,  12.8,   7.3, 0
 3100, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   2337,  15.0,  26.0,  15.5, 0
 3100, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,   7072,   5.2,   6.4,   5.3, 0
 3100, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   4006,   9.2,  11.2,   9.4, 0
 3100, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   2164,  17.1,  20.3,  17.3, 0
 3100, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   4137,   7.5,  17.4,   7.9, 0
 3100, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   2208,  14.0,  33.8,  14.7, 0
 3100, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1106,  27.8,  69.0,  29.1, 0
 3100, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   5256,   5.3,   9.9,   5.5, 0
 3100, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   3242,   8.6,  16.0,   8.9, 0
 3100, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   1738,  16.1,  29.8,  16.6, 0
 3100, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   5625,   5.3,  17.2,   5.7, 0
 3100, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   3271,   9.2,  28.6,   9.7, 0
 3100, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   1639,  18.6,  54.8,  19.8, 0
 3100, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  13871,   2.2,   4.1,   2.3, 0
 3100, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,   5539,   5.5,  10.1,   5.7, 0
 3100, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   2434,  12.5,  21.7,  13.0, 0
 3100, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,   9188,   3.5,   4.3,   3.5, 0
 3100, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   4326,   7.4,   9.0,   7.5, 0
 3100, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   2228,  14.4,  17.1,  14.6, 0
 3100, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   5506,   4.9,  11.1,   5.1, 0
 3100, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   2407,  11.2,  26.8,  11.7, 0
 3100, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1145,  23.2,  57.5,  24.3, 0
 3100, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   6352,   3.8,   7.1,   3.9, 0
 3100, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   3484,   6.9,  12.9,   7.1, 0
 3100, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   1790,  13.5,  25.0,  13.9, 0
 3100, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   6924,   3.7,  12.1,   4.0, 0
 3100, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   3545,   7.3,  22.8,   7.8, 0
 3100, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   1691,  15.6,  45.9,  16.6, 0
 3000, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  11616,   3.1,   5.8,   3.2, 0
 3000, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   5752,   6.2,  11.5,   6.4, 0
 3000, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   2655,  13.3,  23.4,  13.8, 0
 3000, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,   7769,   4.8,   6.0,   4.9, 0
 3000, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   4417,   8.4,  10.3,   8.6, 0
 3000, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   2418,  15.4,  18.4,  15.6, 0
 3000, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   4012,   7.7,  19.3,   8.1, 0
 3000, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   2206,  14.0,  35.7,  14.7, 0
 3000, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1145,  26.7,  68.8,  28.0, 0
 3000, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   5443,   5.1,   9.7,   5.3, 0
 3000, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   3313,   8.4,  16.0,   8.7, 0
 3000, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   1755,  15.9,  30.3,  16.4, 0
 3000, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   5982,   5.0,  16.1,   5.3, 0
 3000, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   3476,   8.6,  26.9,   9.1, 0
 3000, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   1743,  17.4,  51.7,  18.6, 0
 3000, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  15944,   2.0,   3.7,   2.0, 0
 3000, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,   6330,   4.9,   9.1,   5.1, 0
 3000, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   2768,  11.1,  19.5,  11.5, 0
 3000, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  10099,   3.2,   4.0,   3.2, 0
 3000, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   4766,   6.8,   8.3,   6.9, 0
 3000, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   2487,  13.0,  15.5,  13.1, 0
 3000, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   5264,   5.1,  12.6,   5.3, 0
 3000, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   2395,  11.2,  28.4,  11.7, 0
 3000, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1182,  22.4,  57.6,  23.4, 0
 3000, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   6616,   3.6,   6.9,   3.7, 0
 3000, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   3566,   6.8,  12.9,   7.0, 0
 3000, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   1809,  13.3,  25.4,  13.8, 0
 3000, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   7375,   3.5,  11.3,   3.7, 0
 3000, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   3767,   6.8,  21.4,   7.3, 0
 3000, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   1799,  14.6,  43.3,  15.6, 0
 2900, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  13533,   2.7,   5.2,   2.8, 0
 2900, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   6695,   5.4,  10.3,   5.6, 0
 2900, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   3080,  11.7,  20.9,  12.1, 0
 2900, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,   8651,   4.4,   5.5,   4.4, 0
 2900, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   4913,   7.7,   9.4,   7.8, 0
 2900, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   2721,  13.8,  16.5,  14.0, 0
 2900, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   4400,   7.0,  18.1,   7.4, 0
 2900, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   2428,  12.7,  32.9,  13.4, 0
 2900, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1268,  24.1,  61.5,  25.3, 0
 2900, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   5769,   4.8,   9.4,   5.0, 0
 2900, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   3476,   8.0,  15.6,   8.3, 0
 2900, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   1827,  15.3,  29.9,  15.8, 0
 2900, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   6461,   4.6,  14.9,   4.9, 0
 2900, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   3755,   7.9,  25.0,   8.4, 0
 2900, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   1888,  16.1,  48.1,  17.1, 0
 2900, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  18575,   1.7,   3.3,   1.8, 0
 2900, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,   7370,   4.3,   8.1,   4.4, 0
 2900, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   3212,   9.7,  17.5,  10.1, 0
 2900, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  11271,   2.9,   3.7,   2.9, 0
 2900, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   5298,   6.2,   7.5,   6.2, 0
 2900, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   2796,  11.7,  13.9,  11.8, 0
 2900, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   5772,   4.6,  11.9,   4.9, 0
 2900, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   2635,  10.2,  26.2,  10.7, 0
 2900, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1308,  20.2,  51.6,  21.2, 0
 2900, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   7046,   3.4,   6.6,   3.5, 0
 2900, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   3746,   6.4,  12.5,   6.6, 0
 2900, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   1883,  12.8,  25.1,  13.2, 0
 2900, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   7974,   3.2,  10.5,   3.4, 0
 2900, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   4069,   6.3,  19.9,   6.7, 0
 2900, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   1948,  13.5,  40.3,  14.4, 0
 2800, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  15808,   2.3,   4.7,   2.4, 0
 2800, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   7831,   4.7,   9.2,   4.9, 0
 2800, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   3604,  10.1,  18.6,  10.5, 0
 2800, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,   9752,   3.9,   5.0,   4.0, 0
 2800, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   5515,   6.9,   8.5,   7.0, 0
 2800, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   3082,  12.4,  14.8,  12.5, 0
 2800, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   5066,   6.1,  15.7,   6.4, 0
 2800, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   2779,  11.1,  28.6,  11.7, 0
 2800, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1449,  21.0,  53.1,  22.1, 0
 2800, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   6255,   4.4,   8.8,   4.6, 0
 2800, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   3745,   7.4,  14.8,   7.7, 0
 2800, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   1961,  14.2,  28.5,  14.7, 0
 2800, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   7087,   4.2,  13.6,   4.4, 0
 2800, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   4125,   7.2,  22.8,   7.7, 0
 2800, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   2081,  14.6,  44.0,  15.5, 0
 2800, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  21680,   1.5,   3.0,   1.5, 0
 2800, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,   8621,   3.7,   7.2,   3.9, 0
 2800, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   3759,   8.4,  15.5,   8.8, 0
 2800, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  12759,   2.6,   3.3,   2.6, 0
 2800, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   5946,   5.6,   6.9,   5.6, 0
 2800, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   3165,  10.4,  12.5,  10.6, 0
 2800, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   6662,   4.0,  10.3,   4.2, 0
 2800, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   3018,   8.9,  22.9,   9.3, 0
 2800, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1495,  17.6,  44.5,  18.5, 0
 2800, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   7664,   3.1,   6.2,   3.2, 0
 2800, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   4039,   6.0,  11.8,   6.2, 0
 2800, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   2022,  11.9,  23.9,  12.4, 0
 2800, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   8753,   2.9,   9.6,   3.1, 0
 2800, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   4467,   5.7,  18.2,   6.1, 0
 2800, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   2147,  12.2,  36.8,  13.0, 0
 2700, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  18541,   2.0,   4.1,   2.1, 0
 2700, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,   9197,   4.1,   8.2,   4.2, 0
 2700, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   4236,   8.7,  16.5,   9.1, 0
 2700, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,  11067,   3.5,   4.5,   3.5, 0
 2700, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   6207,   6.2,   7.7,   6.3, 0
 2700, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   3493,  11.0,  13.3,  11.2, 0
 2700, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   5899,   5.2,  13.6,   5.5, 0
 2700, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   3213,   9.6,  25.0,  10.1, 0
 2700, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1670,  18.2,  45.9,  19.1, 0
 2700, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   6965,   4.0,   7.9,   4.1, 0
 2700, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   4149,   6.7,  13.5,   6.9, 0
 2700, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   2166,  12.9,  26.3,  13.4, 0
 2700, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   7918,   3.7,  12.1,   3.9, 0
 2700, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   4616,   6.4,  20.3,   6.8, 0
 2700, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   2341,  12.9,  39.4,  13.8, 0
 2700, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  25421,   1.3,   2.6,   1.3, 0
 2700, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,  10127,   3.2,   6.5,   3.3, 0
 2700, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   4418,   7.3,  13.8,   7.6, 0
 2700, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  14572,   2.3,   3.0,   2.3, 0
 2700, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   6695,   5.0,   6.3,   5.1, 0
 2700, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   3585,   9.3,  11.2,   9.4, 0
 2700, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   7787,   3.4,   8.9,   3.6, 0
 2700, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   3491,   7.6,  19.9,   8.0, 0
 2700, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1724,  15.2,  38.5,  16.0, 0
 2700, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   8553,   2.8,   5.6,   2.9, 0
 2700, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   4477,   5.4,  10.8,   5.6, 0
 2700, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   2234,  10.8,  22.0,  11.2, 0
 2700, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,   9789,   2.6,   8.4,   2.8, 0
 2700, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   4996,   5.1,  16.2,   5.4, 0
 2700, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   2414,  10.8,  33.0,  11.5, 0
 2600, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  20959,   1.8,   3.9,   1.9, 0
 2600, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,  10496,   3.6,   7.5,   3.8, 0
 2600, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   4874,   7.7,  15.0,   8.0, 0
 2600, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,  12486,   3.1,   4.1,   3.2, 0
 2600, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   6939,   5.6,   7.1,   5.7, 0
 2600, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   3927,   9.9,  12.0,  10.0, 0
 2600, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   6837,   4.5,  11.9,   4.7, 0
 2600, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   3709,   8.3,  22.0,   8.7, 0
 2600, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   1922,  15.7,  40.2,  16.5, 0
 2600, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   7830,   3.6,   7.1,   3.7, 0
 2600, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   4660,   6.0,  12.2,   6.2, 0
 2600, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   2434,  11.5,  23.7,  12.0, 0
 2600, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,   9041,   3.2,  10.3,   3.4, 0
 2600, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   5268,   5.6,  17.5,   5.9, 0
 2600, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   2685,  11.2,  34.3,  12.0, 0
 2600, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  28588,   1.2,   2.5,   1.2, 0
 2600, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,  11545,   2.8,   6.0,   3.0, 0
 2600, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   5080,   6.4,  12.6,   6.7, 0
 2600, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  16538,   2.0,   2.7,   2.1, 0
 2600, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   7487,   4.5,   5.7,   4.6, 0
 2600, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   4029,   8.4,  10.2,   8.5, 0
 2600, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,   9038,   2.9,   7.7,   3.1, 0
 2600, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   4033,   6.6,  17.5,   6.9, 0
 2600, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   1983,  13.2,  33.7,  13.8, 0
 2600, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,   9627,   2.5,   5.0,   2.6, 0
 2600, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   5028,   4.8,   9.7,   5.0, 0
 2600, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   2510,   9.7,  19.9,  10.0, 0
 2600, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,  11208,   2.2,   7.1,   2.4, 0
 2600, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   5699,   4.4,  13.9,   4.7, 0
 2600, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   2768,   9.4,  28.7,  10.0, 0
 2500, 4.5,  0.0, 0.0, Z,  75k,  1.0, 3.0,  22120,   1.7,   3.9,   1.8, 0
 2500, 4.5,  0.0, 0.0, Z,  75k,  5.0, 3.0,  11284,   3.3,   7.4,   3.5, 0
 2500, 4.5,  0.0, 0.0, Z,  75k, 10.0, 3.0,   5320,   6.9,  14.3,   7.3, 0
 2500, 4.5,  0.0, 0.0, Y,  75k,  1.0, 3.0,  13861,   2.8,   3.8,   2.9, 0
 2500, 4.5,  0.0, 0.0, Y,  75k,  5.0, 3.0,   7579,   5.2,   6.6,   5.2, 0
 2500, 4.5,  0.0, 0.0, Y,  75k, 10.0, 3.0,   4283,   9.1,  11.2,   9.2, 0
 2500, 4.5,  0.0, 0.0, J,  75k,  1.0, 3.0,   7949,   3.9,  10.3,   4.1, 0
 2500, 4.5,  0.0, 0.0, J,  75k,  5.0, 3.0,   4292,   7.1,  19.3,   7.5, 0
 2500, 4.5,  0.0, 0.0, J,  75k, 10.0, 3.0,   2207,  13.6,  35.6,  14.3, 0
 2500, 4.5,  0.0, 0.0, H,  75k,  1.0, 3.0,   8753,   3.2,   6.4,   3.3, 0
 2500, 4.5,  0.0, 0.0, H,  75k,  5.0, 3.0,   5228,   5.4,  10.9,   5.6, 0
 2500, 4.5,  0.0, 0.0, H,  75k, 10.0, 3.0,   2754,  10.2,  21.0,  10.6, 0
 2500, 4.5,  0.0, 0.0, K,  75k,  1.0, 3.0,  10320,   2.8,   8.5,   3.0, 0
 2500, 4.5,  0.0, 0.0, K,  75k,  5.0, 3.0,   6010,   4.8,  14.9,   5.1, 0
 2500, 4.5,  0.0, 0.0, K,  75k, 10.0, 3.0,   3083,   9.7,  29.8,  10.4, 0
 2500, 4.5,  0.0, 0.0, Z, 100k,  1.0, 3.0,  29870,   1.1,   2.5,   1.2, 0
 2500, 4.5,  0.0, 0.0, Z, 100k,  5.0, 3.0,  12387,   2.6,   5.9,   2.7, 0
 2500, 4.5,  0.0, 0.0, Z, 100k, 10.0, 3.0,   5536,   5.8,  12.0,   6.1, 0
 2500, 4.5,  0.0, 0.0, Y, 100k,  1.0, 3.0,  18498,   1.8,   2.5,   1.9, 0
 2500, 4.5,  0.0, 0.0, Y, 100k,  5.0, 3.0,   8190,   4.1,   5.4,   4.2, 0
 2500, 4.5,  0.0, 0.0, Y, 100k, 10.0, 3.0,   4393,   7.7,   9.5,   7.8, 0
 2500, 4.5,  0.0, 0.0, J, 100k,  1.0, 3.0,  10526,   2.5,   6.7,   2.7, 0
 2500, 4.5,  0.0, 0.0, J, 100k,  5.0, 3.0,   4671,   5.6,  15.3,   6.0, 0
 2500, 4.5,  0.0, 0.0, J, 100k, 10.0, 3.0,   2279,  11.4,  29.8,  12.0, 0
 2500, 4.5,  0.0, 0.0, H, 100k,  1.0, 3.0,  10759,   2.2,   4.4,   2.3, 0
 2500, 4.5,  0.0, 0.0, H, 100k,  5.0, 3.0,   5637,   4.3,   8.7,   4.5, 0
 2500, 4.5,  0.0, 0.0, H, 100k, 10.0, 3.0,   2839,   8.6,  17.6,   8.9, 0
 2500, 4.5,  0.0, 0.0, K, 100k,  1.0, 3.0,  12838,   1.9,   5.9,   2.1, 0
 2500, 4.5,  0.0, 0.0, K, 100k,  5.0, 3.0,   6498,   3.8,  11.8,   4.1, 0
 2500, 4.5,  0.0, 0.0, K, 100k, 10.0, 3.0,   3176,   8.2,  24.9,   8.7, 0
